JobID UserName QueueName TotalNodes TotalCores RequiredTime JobState ElaspedTime NodeList
1008212.un05 subhamr hyperthr 2 80 120:0 R 30:48 hpc853,hpc848
1008214.un05 prasenj medium 4 80 96:00 R 41:15 hpc707,hpc710,hpc605,hpc615
1008264.un05 bgovind medium 2 40 96:00 R 56:23 hpc601,hpc611
1008265.un05 rshreya medium 2 40 96:00 R 35:12 hpc700,hpc699
1008305.un05 kavatar small 2 40 120:0 R 119:4 hpc804,hpc802
1008306.un05 kavatar small 2 40 120:0 R 14:35 hpc744,hpc756
1008335.un05 javedm large 15 300 72:00 R 64:02 hpc159,hpc192,hpc196,hpc209,hpc210,hpc299,hpc382,hpc095,hpc109,hpc163,hpc181,hpc468,hpc470,hpc011,hpc052
1008336.un05 javedm large 15 300 72:00 R 05:34 hpc014,hpc116,hpc190,hpc208,hpc214,hpc216,hpc227,hpc250,hpc319,hpc322,hpc325,hpc329,hpc335,hpc370,hpc467
1008337.un05 farahn large 16 320 96:00 R 56:16 hpc457,hpc458,hpc111,hpc120,hpc312,hpc376,hpc391,hpc415,hpc106,hpc158,hpc161,hpc168,hpc171,hpc173,hpc176,hpc197
1008369.un05 bhati large 6 120 96:00 R 66:20 hpc304,hpc436,hpc461,hpc016,hpc057,hpc151
1008433.un05 bhavanap small 2 40 120:0 R 70:08 hpc751,hpc752
1008434.un05 bhavanap medium 2 40 96:00 R 71:28 hpc487,hpc494
1008451.un05 prasenj small 2 40 120:0 R 112:4 hpc763,hpc762
1008530.un05 kmashok large 16 320 96:00 R 08:15 hpc097,hpc140,hpc189,hpc193,hpc241,hpc326,hpc327,hpc328,hpc355,hpc356,hpc357,hpc358,hpc410,hpc414,hpc479,hpc481
1008781.un05 gdurgesh large 16 320 96:00 R 62:25 hpc086,hpc088,hpc099,hpc102,hpc105,hpc142,hpc149,hpc154,hpc205,hpc211,hpc242,hpc302,hpc362,hpc424,hpc260,hpc295
1008539.un05 rshreya medium 2 40 96:00 R 14:26 hpc638,hpc647
1008564.un05 krishnar small 2 40 120:0 R 56:22 hpc749,hpc754
1008569.un05 krishnar medium 2 40 96:00 R 65:10 hpc690,hpc691
1008573.un05 bgovind small 2 40 120:0 R 79:50 hpc829,hpc837
1008582.un05 meesalas large 6 120 72:00 R 44:19 hpc373,hpc422,hpc440,hpc117,hpc253,hpc254
1008588.un05 arnesh medium 6 120 96:00 R 92:02 hpc529,hpc530,hpc533,hpc539,hpc541,hpc545
1009074.un05 kavanmp2 large 16 320 96:00 R 40:50 hpc453,hpc155,hpc048,hpc005,hpc007,hpc027,hpc104,hpc139,hpc169,hpc029,hpc063,hpc243,hpc244,hpc246,hpc247,hpc256
1008779.un05 anandha2 large 16 320 96:00 R 58:23 hpc296,hpc309,hpc445,hpc446,hpc447,hpc448,hpc477,hpc188,hpc150,hpc178,hpc182,hpc183,hpc474,hpc472,hpc441,hpc442
1008678.un05 nidhig large 10 200 96:00 R 85:04 hpc419,hpc452,hpc110,hpc185,hpc199,hpc200,hpc218,hpc226,hpc333,hpc365
1008687.un05 bgovind large 6 120 72:00 R 29:37 hpc460,hpc464,hpc483,hpc469,hpc473,hpc475
1008707.un05 krishmar medium 2 40 96:00 R 86:46 hpc514,hpc527
1008708.un05 krishmar medium 2 40 96:00 R 85:59 hpc565,hpc566
1008709.un05 krishmar medium 2 40 96:00 R 86:00 hpc489,hpc569
1008719.un05 shashank large 10 200 96:00 R 73:42 hpc336,hpc347,hpc351,hpc051,hpc072,hpc078,hpc121,hpc157,hpc174,hpc213
1008758.un05 arnesh large 16 320 96:00 R 39:39 hpc156,hpc172,hpc058,hpc015,hpc059,hpc062,hpc066,hpc067,hpc068,hpc070,hpc069,hpc071,hpc080,hpc082,hpc100,hpc337
1008772.un05 anikm21 large 7 140 96:00 R 91:08 hpc341,hpc485,hpc486,hpc054,hpc103,hpc131,hpc348
1008774.un05 kshitijg large 16 320 96:00 R 30:19 hpc203,hpc233,hpc234,hpc320,hpc330,hpc344,hpc354,hpc437,hpc438,hpc484,hpc012,hpc212,hpc259,hpc261,hpc384,hpc399
1009381.un05 kshitijg large 16 320 96:00 R 15:33 hpc043,hpc044,hpc065,hpc089,hpc090,hpc091,hpc092,hpc094,hpc096,hpc098,hpc177,hpc179,hpc180,hpc186,hpc215,hpc313
1008794.un05 prasenj hyperthr 2 80 120:0 R 80:11 hpc846,hpc849
1008809.un05 sayansea medium 4 80 96:00 R 79:26 hpc708,hpc717,hpc718,hpc721
1008810.un05 subhadee medium 4 80 96:00 R 79:25 hpc727,hpc728,hpc515,hpc525
1008811.un05 amary20 small 2 40 120:0 R 77:16 hpc777,hpc785
1008813.un05 dpoddar small 2 40 120:0 R 77:17 hpc778,hpc783
1008814.un05 javedm small 2 40 120:0 R 77:17 hpc784,hpc779
1008816.un05 kavanmp2 medium 6 120 96:00 R 78:46 hpc671,hpc677,hpc679,hpc680,hpc683,hpc674
1008821.un05 krishnar large 6 120 72:00 R 40:24 hpc264,hpc266,hpc277,hpc093,hpc137,hpc138
1008823.un05 bgovind small 2 40 120:0 R 36:53 hpc820,hpc805
1008827.un05 meesalas medium 2 40 96:00 R 77:05 hpc517,hpc521
1008843.un05 meesalas small 2 40 120:0 R 59:14 hpc772,hpc781
1008849.un05 dkgorai medium 4 80 96:00 R 76:55 hpc535,hpc537,hpc538,hpc540
1008857.un05 meesalas medium 2 40 96:00 R 16:56 hpc524,hpc528
1008862.un05 smulewa2 medium 3 60 96:00 R 75:21 hpc703,hpc696,hpc697
1008863.un05 smulewa2 medium 3 60 96:00 R 75:20 hpc587,hpc591,hpc583
1008864.un05 shaik22 medium 6 120 96:00 R 75:09 hpc655,hpc656,hpc657,hpc658,hpc662,hpc669
1008868.un05 arnesh medium 6 120 96:00 R 74:52 hpc660,hpc663,hpc665,hpc666,hpc668,hpc667
1008875.un05 anshudas medium 6 120 96:00 R 74:05 hpc681,hpc684,hpc686,hpc687,hpc675,hpc676
1009275.un05 shaik22 large 16 320 96:00 R 10:32 hpc009,hpc010,hpc030,hpc034,hpc077,hpc079,hpc122,hpc217,hpc257,hpc258,hpc276,hpc293,hpc321,hpc332,hpc349,hpc379
1008898.un05 smulewa2 medium 3 60 96:00 R 72:33 hpc726,hpc734,hpc736
1008904.un05 digamber small 2 40 120:0 R 71:29 hpc780,hpc782
1008954.un05 bhati hyperthr 2 80 120:0 R 56:26 hpc845,hpc850
1008960.un05 bhati medium 4 80 96:00 R 54:30 hpc543,hpc544,hpc646,hpc648
1008963.un05 farahn large 16 320 96:00 R 08:08 hpc035,hpc036,hpc055,hpc056,hpc087,hpc101,hpc165,hpc167,hpc283,hpc361,hpc363,hpc366,hpc371,hpc403,hpc404,hpc405
1008965.un05 farahn medium 6 120 96:00 R 55:51 hpc513,hpc516,hpc519,hpc520,hpc522,hpc526
1008966.un05 farahn medium 6 120 96:00 R 55:48 hpc568,hpc579,hpc567,hpc574,hpc580,hpc581
1008988.un05 namratap large 10 200 96:00 R 54:34 hpc198,hpc201,hpc206,hpc297,hpc359,hpc406,hpc413,hpc439,hpc119,hpc118
1008993.un05 ykedar large 12 240 96:00 R 06:46 hpc162,hpc164,hpc175,hpc184,hpc191,hpc195,hpc252,hpc279,hpc310,hpc316,hpc342,hpc372
1008995.un05 ykedar small 2 40 120:0 R 54:34 hpc806,hpc821
1008996.un05 ykedar medium 4 80 96:00 R 51:57 hpc618,hpc619,hpc620,hpc621
1009001.un05 krishnar medium 2 40 96:00 R 46:00 hpc692,hpc694
1009003.un05 krishnar small 2 40 120:0 R 39:19 hpc795,hpc789
1009004.un05 vthakkur large 10 200 96:00 R 36:08 hpc345,hpc378,hpc388,hpc060,hpc267,hpc280,hpc282,hpc314,hpc318,hpc339
1009006.un05 bgovind medium 2 40 96:00 R 36:45 hpc617,hpc623
1009008.un05 meesalas small 2 40 120:0 R 00:20 hpc830,hpc823
1009009.un05 soumyadi large 10 200 96:00 R 21:35 hpc350,hpc170,hpc364,hpc428,hpc443,hpc444,hpc449,hpc455,hpc456,hpc463
1009014.un05 soumyadi large 10 200 96:00 R 16:15 hpc042,hpc045,hpc046,hpc047,hpc049,hpc050,hpc222,hpc245,hpc291,hpc301
1009037.un05 kavatar small 2 40 120:0 R 01:48 hpc834,hpc832
1009088.un05 owaism small 2 40 120:0 R 49:48 hpc809,hpc813
1009105.un05 baljits2 medium 4 80 96:00 R 49:10 hpc570,hpc571,hpc577,hpc582
1009107.un05 anuragra medium 2 40 96:00 R 49:07 hpc491,hpc492
1009108.un05 anuragra medium 2 40 96:00 R 49:06 hpc739,hpc588
1009112.un05 abdulkai medium 4 80 96:00 R 47:25 hpc603,hpc604,hpc609,hpc613
1009116.un05 abdulkai medium 4 80 96:00 R 47:22 hpc653,hpc654,hpc659,hpc661
1009117.un05 abdulkai medium 4 80 96:00 R 46:49 hpc625,hpc629,hpc584,hpc595
1009133.un05 javedm medium 6 120 96:00 R 46:21 hpc501,hpc502,hpc495,hpc496,hpc497,hpc498
1009150.un05 ykedar small 2 40 120:0 R 42:09 hpc828,hpc831
1009157.un05 farahn medium 6 120 96:00 R 29:36 hpc555,hpc572,hpc575,hpc594,hpc651,hpc652
1009178.un05 cpchem20 large 6 120 96:00 R 41:38 hpc013,hpc018,hpc454,hpc202,hpc231,hpc255
1009186.un05 raihan medium 4 80 96:00 R 34:05 hpc622,hpc631,hpc633,hpc634
1009187.un05 raihan large 6 120 96:00 R 41:29 hpc426,hpc427,hpc429,hpc430,hpc432,hpc433
1009193.un05 krishnar medium 2 40 96:00 R 36:41 hpc598,hpc585
1009195.un05 meesalas large 6 120 72:00 R 26:19 hpc019,hpc020,hpc021,hpc022,hpc023,hpc026
1009255.un05 gopal20 small 2 22 120:0 R 32:03 hpc794,hpc800
1009257.un05 gopal20 small 2 22 120:0 R 32:02 hpc791,hpc799
1009261.un05 agajehan small 2 40 120:0 R 31:41 hpc773,hpc770
1009263.un05 agajehan medium 2 40 96:00 R 31:41 hpc593,hpc599
1009265.un05 agajehan medium 2 40 96:00 R 30:59 hpc639,hpc649
1009266.un05 asarkar small 2 40 120:0 R 31:24 hpc816,hpc774
1009282.un05 shaik22 medium 6 120 96:00 R 28:51 hpc664,hpc670,hpc531,hpc542,hpc586,hpc645
1009286.un05 shitansh large 10 200 96:00 R 14:49 hpc038,hpc039,hpc040,hpc041,hpc081,hpc083,hpc285,hpc323,hpc324,hpc331
1009293.un05 krishnar small 2 40 120:0 R 00:18 hpc760,hpc761
1009297.un05 krishnar large 6 120 72:00 R 19:49 hpc389,hpc390,hpc393,hpc394,hpc395,hpc396
1009298.un05 kmashok small 2 40 120:0 R 30:36 hpc807,hpc819
1009299.un05 kmashok small 2 40 120:0 R 30:35 hpc815,hpc817
1009300.un05 bgovind medium 2 40 96:00 R 30:33 hpc508,hpc512
1009313.un05 ykedar large 12 240 96:00 R 06:22 hpc374,hpc053,hpc272,hpc136,hpc024,hpc061,hpc074,hpc135,hpc166,hpc377,hpc462,hpc465
1009318.un05 anikm21 large 7 140 96:00 R 02:25 hpc073,hpc075,hpc076,hpc207,hpc237,hpc249,hpc346
1009322.un05 subhadip large 6 120 96:00 R 29:04 hpc451,hpc400,hpc402,hpc478,hpc480,hpc482
1009324.un05 abhishuk hyperthr 2 40 120:0 R 29:37 hpc841,hpc854
1009335.un05 bgovind large 6 120 72:00 R 25:38 hpc386,hpc418,hpc420,hpc423,hpc425,hpc459
1009349.un05 varman medium 2 40 96:00 R 28:34 hpc636,hpc642
1009360.un05 owaism small 2 40 120:0 R 23:10 hpc748,hpc755
1009367.un05 kmashok medium 6 120 96:00 R 27:59 hpc551,hpc559,hpc560,hpc561,hpc549,hpc552
1009370.un05 kmashok medium 6 120 96:00 R 27:54 hpc673,hpc678,hpc682,hpc685,hpc688,hpc672
1009378.un05 tomjohny medium 2 40 48:00 R 27:23 hpc702,hpc695
1009391.un05 dkgorai medium 4 80 96:00 R 25:56 hpc589,hpc590,hpc592,hpc597
1009394.un05 pyadav large 6 120 96:00 R 25:40 hpc204,hpc300,hpc305,hpc340,hpc353,hpc360
1009395.un05 pyadav large 6 120 96:00 R 24:20 hpc017,hpc132,hpc141,hpc229,hpc251,hpc334
1009396.un05 pyadav medium 4 80 96:00 R 25:41 hpc614,hpc742,hpc550,hpc704
1009397.un05 jitum21 medium 6 120 96:00 R 25:29 hpc500,hpc503,hpc507,hpc509,hpc510,hpc511
1009405.un05 jitum21 medium 6 120 96:00 R 25:23 hpc546,hpc532,hpc534,hpc536,hpc578,hpc616
1009409.un05 shashank medium 6 120 96:00 R 23:12 hpc553,hpc556,hpc548,hpc557,hpc558,hpc562
1009414.un05 javedm medium 6 120 96:00 R 22:44 hpc600,hpc596,hpc709,hpc711,hpc712,hpc714
1009428.un05 subhadip medium 4 80 96:00 R 24:31 hpc713,hpc715,hpc716,hpc719
1009445.un05 digamber small 2 40 120:0 R 19:26 hpc812,hpc822
1009460.un05 gauravh small 2 40 120:0 R 19:18 hpc766,hpc768
1009487.un05 raihan medium 4 80 96:00 R 16:39 hpc640,hpc689,hpc693,hpc741
1009488.un05 raihan large 6 120 96:00 R 16:45 hpc107,hpc108,hpc369,hpc385,hpc408,hpc421
1009490.un05 jsoni medium 6 120 96:00 R 11:49 hpc723,hpc724,hpc735,hpc737,hpc738,hpc740
1009495.un05 shaik22 medium 6 120 96:00 R 09:47 hpc564,hpc554,hpc641,hpc490,hpc518,hpc523
1009509.un05 bhati small 2 40 120:0 R 06:08 hpc833,hpc825
1009512.un05 sidyant small 2 40 120:0 R 05:38 hpc746,hpc753
1009514.un05 tomjohny medium 2 40 24:00 R 14:07 hpc606,hpc607
1009534.un05 pyadav medium 4 80 96:00 R 07:08 hpc705,hpc706,hpc720,hpc722
1009540.un05 meesalas medium 2 40 96:00 R 06:54 hpc488,hpc493
1009550.un05 gdurgesh medium 6 120 96:00 R 03:07 hpc725,hpc729,hpc730,hpc731,hpc732,hpc733
1009561.un05 rishik21 small 2 40 120:0 R 00:20 hpc818,hpc810
1009564.un05 varman medium 2 40 96:00 R 02:57 hpc627,hpc628
1009573.un05 prabodhr medium 2 40 96:00 R 02:57 hpc630,hpc632
1009574.un05 prabodhr medium 2 40 96:00 R 00:16 hpc624,hpc626
1009589.un05 prabodhr medium 2 40 96:00 R 00:14 hpc698,hpc701
1009602.un05 ykedar hyperthr 2 80 120:0 R 01:50 hpc851,hpc852
1009607.un05 akishore mini 2 40 02:00 R 01:40 hpc857,hpc858
1009625.un05 dkgorai mini 2 40 02:00 R 00:38 hpc883,hpc884
